Sentence,Label
mohon aplikasiny yg versi,negative
beli vacum flask kantor yg dingin ac kantor ku area toko ga kantor ken beli toko jalan pulang coba cari online salah pilih blibli nyata ni barang mudah banget proses informasi detil estimasi kirim barang kemas barang rapi aman konfirm terima barang tagih belanja blibli teman sodarasodara keren deh blibli,positive
alam order blanja com mudah promonya kasih voucher jempol blanja com mantapppp,positive
over all is good,positive
ane jual kecewa lambat layan tokopedia ane jual barang beli jasa ekspedisi jne yes barang becus kurir jne barang ane kirim nyasar beli komplain barang terima tracking jne tulis terima nama terima kenal untung esok orang kirim barang jne langsung barang maksud tangan beli beli nyata komplain selesai minggu dana nya cair tokopedia ane hubung customer servicenya tokopedia milik email telp customer service hubung iya online store tokopedia kerja customer service ane kecewa tokopedia klo ulang ane henti jual tokopedia ane jual lapak belah,negative
great always happy after buying something in tokopedia not great so far so good,positive
alam menyenagkan bukalapak order smartphone produck bergarnsi smrtphone sya alami trouble aju komplain via masage lapak tanggap inisiatif adu keluh bukalapak muas,negative
order lazada minggu udah keburu lebaran barang terima order jabodetabek,negative
bukalapak salah market place indonesia platform nya lengkap akses via browser pc laptop mobile browser smartphone aplikasi android aplikasi ios metode bayar lengkap mudah calon buyer nya proses belanja cepat mudah unggul bukalapak milik tim komunitas taung wadah member seller komunitas wilayah kota provinsi market place milik jual sales market place nya bukalapak maju teruss jossss gandosss,positive
systemnya dah bagus kadanng lapak suka responnya klo kirim pesan,positive
barang nggak dibukalapak status terima selesai trus hubung lapor lapak nggak tangan kabar,negative
jujur kali pesan tiket informasi dgn teman salah tmpt mesan tiket bagus jangkau kecewa putus traveloka salah refund tiket pencet refund lion tiket garuda cancel nya dgn batal sangka salah travel layan tiket hotel laku batal mesan garuda suruh padan traveloka nama pagi status on booking informasi traveloka nama bohong kecewa layan yg buruk traveloka kecewa how would you rate the support you received bad i m unsatisfied,negative
order sony xperia c ultra no pesan private info removed tanggal februari pesan proses live chat ready barang tanggal februari bilang cek stok nya suplier ngapain aja stok barang aja ampe x jam kah pikir beli blibli cepet dateng barang harga jg kompetitif sayang proses nya butuh handphone kerja,negative
kerja daftar seller lazada bayar hasil jual seller proses laku cair rumit transaksi bayar,negative
sulit belit laku proses refund repson lazada co id,negative
mohon bantu transaksi blibli com cicil atm bri master card halaman eror sdh masuk data lengkap bolak mohon info makasih,negative
cepat barangnya bagus,positive
sen redmi kali harga promosi barang bagus kirim lumayan cepat recommended kalo promo ken beli deh,positive
alam beli kali lazada muas kecewa alam beli barang sesuai spec beli rc ktnya pakai batre charge nyata alam beli card reader barang sampe barang rusak posesnya oktober nov solusi kali bye bye lazada,negative
tiket kereta buka jam malam dubuka menut habis kesan lucu,negative
bagus,positive
loadinyna lot,negative
pesan tiket pesawat tiket com bayar dg bca klik pay saldo udah potong situs toko dr bca klik pay tdk mesan sy lgs tranfer sy tlp cs nya saran kirim bukti tranfer sy kirim bukti tranfer via email tdk respon sy tlp cs alhasil cek suruh tunggu sabar tunggu krn cek kait sampe tdk situs gede layan buruk sgt kcewa beli tiket cok tdk beli situs,negative
b u k a l a p a k m a n t a b,positive
beli lg g pro blibli cepat respon nya pesan kirim barang nya gratis ongkir packing nya rapi layan yg sungguh biasaa thx blibli,positive
kecewa banget belanja blanja com bayar dr tgl nopember ngak respon tel call centre ngk angkat bawa nama doang mitra ebay,negative
laku bayar barang upa kamera canon m dikirim alas hubung merchant sy hubung x email x produk kirim order no private info removed,negative
mes item sendal tanggal oktober barang kirim pesan sendal terima pesan kirim lazada exchange refund suruh nunggu udah gt tanggal november notifikasi barang terima nga ngirim ganti pesan kali hubung customer servis maaf mohon tunggu cek quality control enak ngirim notifikasi terima parahh layan nya pesan shampo yg cream wajah ya layan nya jelek nga muas kecewa pesan terima yg pes tanggal oktober item hubung customer servis notifikasi mohon tunggu,negative
beli barang yg rusak mao retur dibelain abis buka palak kecewa,negative
pesan barang blibli seller beda tanggal desember x transaksi pagi sore tanggal desember barang rumah barang status tunggu ambil kurir proses kirim tanggal desember beda situs belanja online kirim lambat jarang tinggal kota jakarta kecewa bliblidotcom,negative
maju transaksi jujur tingkat puas konsumen,positive
jual beli ok banget,positive
great n trust online shopping,positive
matahari store pilih keluarga barang yg tawar agam kelas harga jangkau discount yg tarik susah pindah store matahari milik,positive
keluarga kali belanja lazada muas barang cepat terima rusak terakir kali belanja sepatu rhumell kecewa nyata stok sadar dus kirim nampak sarang laba tdk pikir negatif kampus jam muka sepatu kelupas sol kelupas malu sepatu lepas stok simpan diskon tarik beli lazada sepatu dgn alas pakai kotor rusa lazada sepatu ya kotor baju tidur lagipula sadar sepatu kelupas maksud tim lazada sepatu yg beli pajang huftt bye bye deh maklum beli kecewa sulit percaya,negative
as ecommerce give a great communication to the customer and with creative way as well its always fun to enjoy mataharimall com,positive
cod,positive
layan,positive
versi rumit masuk jual versi mantap tolong revisi,negative
tanggal juli order bh minyak kemiri by moelia care barang ambil kurir blibli jne kurir blibli alam belanja customer senang thanks,negative
aja,positive
order barang seller blibli no pesan private info removed bayar tanggal feb order selesai proses seller tanggal februari status tunggu ambil kurir tanggal feb kirim kontak csnya lumayan responsif cs memberitahu pesan msh proses mercant kirim lambat tgl feb bukti malam feb status tunggu ambil kurir kurir tinggal angkasa minggu gak ambil barang tau pilih belanja belanja online biarpun bayar ongkir barang jengkel beli tuk pakai tanggal feb niat urung tolong manajemen websitenya lihat ok kirim parah banget,negative
in only year mataharimall succeed to balance the competitors which already been in market more than years,positive
mes kamera digital harga mahal juta rupiah kontak sellernya stok kamera warna habis tolak kirim pilih cancel proses batal pesan form lazada proses nyata barang kirim warna sesuai,negative
gue transaksi tanggal desember beli item bayar klik bca nyata transaksi gagal saldo gw potong gw berfikir libur jelang natal maksimal x jam eehhh sampe gin tanggal desember saldo gak bingung telpon cs gak diangkat kirim pke email suruh nunggu gue telpon gak konfirmasi langsung hormat langgan udh kirim email berkali pindah aja bukalapak customer service udh pake tokopedia kaya gin bikin gak nyaman belanja online,negative
fast delivery and good quality,positive
jualam rame pake aplikasi aplikasi abru untung milih titik poin target market,positive
chat on,positive
langgan setia lazada lazada reputasi jrg serius kdg bbrp kirim krg lancar kali kecewa pesan barang tgl des web tera sdh kirim tgl aman tgl des tgl des blm jg lapor cs kirim plg tgl des lahdalah tgl des blm jg harga barang k mmg gak mahal kalo gin gmn sy percaya utk belanja brg mahal habis sy beli kamera lazada promosi nya aja yg heboh layan buruk,negative
proses order cpt aman,positive
complete product,positive
produk jual kualitas bagus,positive
repot pesan tiket hotel,negative
senang transaksi hubung buka lapak bukalapak langsung bantu y layan,positive
bayar buka lapak pilihanya gak takut atm tinggal pilih outlet alfa indomart,positive
haven t a clue who they are,negative
muslimarket belanja online lengkap butuh muslimah jangkau kualitas mutu harga jangkau layan cocok situs belanja online tampil list barang tarik customer bingung pilih tahan kerja muslimarket tingkat kualitas customer muslimarket,positive
pesan iphone gold kemarin via cerdit card standard chartered bank kirim rpx prioritas package barang d bugkus rapi iphonenya segel mulus orisinal sesuai imei ya cs nya layan cepat barang tuju tracknya harga murah thanks bibli com sukses ya n bagus moga maju,positive
muhammad fauzi laku topup saldo alfamidi kode vocher awye transaksi sukses id transaksi sld private info removed saldo bertammbah kirim email bantu puluh kali tanghapan hub custumer care tlp biar pulsa habisa puluh ribu ttap tanggap solusi suruh tunggu x jam jam uang dagang beli dagang tokopedia modal dagang andal uang tolong uang brrharga nama muhammad fauzi no hp private info removed tolong balas nya uang diam,negative
pilih barang bagus pilih klik www blibli com yaaa,positive
tagih pcs pcs live chat adminnya beda suruh tunggu lazada masuk kategori online shop tipu,negative
mudah cari butuh bukalapak transaksi aman puas,positive
mes barang kemaren sore tolong informasi produk sayang barang cepat terimakasih,negative
pesan cepat proses bayar verifikasi bayar cepat utk barangnya lumayan oke puas pokok,positive
online shop tipu order barang tanggal desember desember cs bantu layan buruk profesional,negative
yg ram belanja online nyaman,positive
suka buah usaha netral pilkada dki jasa golong bukalapak boikot,negative
parahh gua pake olx ehhhh bikin ribettt balikin versi lahhhh sungguhhh kasiannnnn suka benci karna parah super parah,negative
kali belanja lazada alhamdulillah overall layan bagus paket estimasi seller packing nya kardus bubble wrap barang beli rusak beli sistem cod aman jamin,positive
update yg dingin,positive
rugi utama bigwish laku transaksi transaksi blibli jujur percaya rekan rekomendasi blibli kecewa tanggal kabar nyata stok barang warna pesan habis sms blibli tawar warna aneh warna lihat website resmi produk warna tawar produk coba percaya janji kirim tanggal paket jne yes pikir tanggal telat barang tanggal terima barang customer service blibli cs nyata barang pes kirim janji merchant kirim sms nomor resi info balas khawatir kali belanja blibli gantung janji kirim kirim barang paksa refund sesuai retur proses rekomendasi blibli belanja blibli ecommerce handle hindar,negative
,positive
layan cepat puas langgan,positive
pesan batal status uang harap blibli com,negative
foto barang kualitas beda berfikir ulang beli,negative
senang belanja blibli com kirim cepat packingnya aman voucher diskon harga murah banding toko konvensional trusss mudah beli tinggal klik klik klik dah barang yg cicil tarik,positive
coba belanja belibli com sistem cicil kalo harga brg yg ambil harga rp jtan cicil bln cicil rb brg langsung kirim laku proses bayar syarat penuh barang kirim nominal yng laku minimal rb mohon info thq,negative
beli laku transaksi cicil kartu kredit kirim by gojek program gojek muncul tgl mei dana gak tarik saldo toped kontek cs balesan nya data history kirim by gojek lampir tawar batalkn transaksi dana buyer barang tarik buyer gak tanggap kayak dana nya simpan rekening toped ngejar bunga bank kecewa gk blasan tanggapn serius toped,negative
fastre,negative
matahari mall is one of the best online shop in indonesia good service fast response and fast shipping always satisfied shopping in here,positive
belanja bliblli kecewa promo gratis ongkos kirim nyata proses nyata butuh segi harga ga saing ecommerce mahal blibli harap proses kirim barang cepat kecewa tau estimasi belanja ecommerce blibli free ongkir proses ecommerce lai free ongkir cepat proses pengirmannya cari tombol batal mesan kecewa,negative
belanja lazada senin beli stand cello toko the house of piano lazada barang selasa siang sdh rumah,positive
delivery buruk courier internal tp barang terima resources internal mudah pantau,negative
sy jual susah olx kali iklan blokir salah olx iklan sy bilang double posting foto barang beda sy ragu validasinya pdhl sy sdh jual thn hellow thn br ragu validasinya,negative
very confusing as the website does not ask you for your passeport details before nor after the payment,negative
bantu jual produk toko online,positive
klik sdh oke byk konfirmasi,positive
great company,positive
aering belanja blibli barang barang bagus kualitas percaya free delivery nya yg suka banding web yg kirim blibli repot hubung cs brng kirim cepat blbli bagus,positive
belanja gak barang refund mesti ngancem adminnya dlu uang vocer hilang uang gak utuh coba sistem jual buruk belanja buruk rekomendasi belanja sekian orang kesan buruk vip plazaa sistem bodoh tololol tutup very vety bad moga bangkrut manusia kecewa,negative
udah g freeong trya g kasih voucher belanja,negative
cepat mudah murah thanks tiket com,positive
beli baju tshirt vipplaza merk kim langsung diskon langsung beli tpi brg blm coba cek no resi jne blg data panik tunggu brg lihat nyata no resi yg vipplaza salah ketik huruf kecewa kemudia buka paket temu warna tshirt sesuai warna mes warna kuning tpi yg mlah wrna hijau sesuai yg diekspektasikan mohon perhati terima kasih perhati,negative
maaf dukung nista agama,negative
belanja bukalapak aman banget pokok ga rugi deh,positive
x ambil barang lazada barang original proses cepat transfer brang mengunalan jne tik hri lemah lazada proses refound bank bca mandiri hri kerja,positive
tiket com bantu urus jalan inap urus bisnis libur mudah cepat aman harga saing layan walo kondisi dadak kecuali tiket order jam berangkat rada susah brgkali kendala atur armada pesawat andai tiket com tembus tsb lbh sempurna utk rent car sayang kota sedia booking utk jakarta sedia butuh ketidaksediaan order jam tp sdh ok banget tiket com promo khusus tix point moga jaya sempurna,positive
browsing tautau suruh muter spin dpt iphone s dsuruh download ngisi rincian hasil kalo nyuruh orang download app biar rating engga dg tipu cust kalo bkn tipu coba bukti kirim hadiah,negative
info lengkap,positive
laku transaksi bayar tanggal mar produk zuk z nomor transaksi private info removed tanggal mar ubah status pesan kirim mar cek online rpx informasi merchantnya jakarta kirim kota terang proses kirim kali beli handphone online maximal kerja blibli komplain harap sabar sesuai sla layan blibli kirim cepat sla,negative
mobile banking yg aman transaksi bayar sistem pembyaran diakomodir mbanking langsung sistem transfer nilai nominal indikator bayar mohon tingkat terima kasih,positive
emang ragu belanja zalora krna byk jg yg kecewa jasa pngiriman nya coba beli barang yg pling murah sdg discont tryta alhamdulilah cpat kirim layan nya barang jg sesuai yg mskipun emang prnh alami lambat erti krna pulau jawa cs nya jg ramah top bgt deh zalora lbh x order zalora muas,positive
olx kaya taai bangsad annjing ribett balikin kaya woy,negative
they are good in customer service fast response in delivery service,positive
customer care yg layan live chat informasi belit belit nya bayar klik bayar voucher bilang voucher sesuai syarat yg laku salah cs belit belit kena voucher yg sya laku live chat yg solusi yg telpon langsung customer care yg pda metode bayar transfer bca kecewa blibli com aplikasi yg bagus layan cepat sayang customer care onlinenya moga blibli com latih karyawan karyawannya,positive
tokopedia hold uang seller barang april komplain ribet suruh cetak rekening foto resi scan biar haduh parah,negative
kali mes tiket pesawat booking hotel kali kecewa lambat loading proses booking website aplikasi android traveloka jaring website sibuk ganggu jam tunggu aplikasi masuk proses complete transfer kunjung selesai loading booking tiket hotel lamban mohon rugi konsumen traveloka terima kasih,negative
bold fast fun,positive
kualitas barang bagus kirim,positive
mudah mesan tiket program cicilanya update proses,positive
layan yg simple ga pake ribet muas,positive
tanggal des laku mesan ipad pro nomor mesan private info removed laku bayar kartu kredit mandiri terima email batal blibli alas pesan penuh kompensasi voucher rp info dana direfund kerja enak blibli batal transaksi stocknya ga jual kompensasi voucher rp selesai proses refundnya tanggung tagih kartu kredit blibli profesional stocknya ga iklan uda belanja blibli kali konsumen rugi mohon klarifikasi tanggung ecommerce indonesia terima kasih,negative
kirim indonesia timur gak gratis blibli com cmn nanggung rb tanggung nama gak gratis kayak ilfil see you blibli,negative
barang barang aja jarang unik thanks,negative
aziz pesan jam tangan melaui lazada ehhhh barang kirim alas alamat nali kirim aneh no order pesan nomor resi tik check nomor resi ditracking tik komplain barang gudang proses refund aju uang alas investigasi kait suruh nunggu nunggu kiamat lazada tipu kelas cs janji palsu refund inappropriate content removed bener lazada www lazadapenipu com kecewa beli toko tipu,negative
beli token pln no transaksi private info removed cuman stelah bayar hasil token kunjung fi terima menit coba chat cs eh bilang stock cepat habis trus coba order tokopedia karna token tinggal kode token langsung masuk ga sampe menit klo ga system jam nya ga jual token pln buang karna nunggu refund,negative
alam belanja proses ribet kecewa tindak lazada nomor pesan nominal rp konfirmasi transfer pesan atam mandiri wib jam terima sms hp pesan tunggu bayar bayar terusgue cek app lazada pesan gue dgn kode udah ga gimana dgn duit gw yg udah potong gw cek nyata pesan tsb status tolak balikin duit cepat,negative
belanja lazada senang order kali sekian yg kirim barang palsu alias abalabal kecewa raup untung pelanggan lazada,negative
setia olx promo bayar transaksi tp transaksi drastis kadang kayak gni bsa gulung tikar tp untung marketplace yg lbh friendly bye bye olx,negative
proses cepat barang terima sesuai pesan,positive
toko online percaya gw,positive
bukalapak bantu ukm lebib maju,positive
beli samsung galaxy a kode pesan laku mesan tanggal september pesan terima tanggal september security rumah tanggal september pagi buka bungkus masuk sim card kaget unit samsung rumah sim cardnya langsung hubung cs blibli com komplain ikutin prosedur masuk isi form barang rusak upload foto tinggal tunggu follow up blibli com harap follow up komplain proses,negative
belanja asik pilih barang harga review belanja aman nyaman ya bukalapak maju,positive
barang cepet garansi uang harga tawar jangkau bukalapak the best deh,positive
beli tokopedia sumpah nyesel konfirmasi bayar aja lamaaa bnget klo online shop bgtu bayar lgsung otomatis verifikasi lgsung proses kirim sumpah gak giur harga murah tp layan kecewa pdhl masuk tv pikir ok kualitas tolong lgi sistem nya,negative
mes kemeja merk logo nyata kirim kemeja bermerk yg nyata merek logo kecewa vip memberitahukan artikel kemeja rebut merk logo masuk vip minat belanja vip barangy murah trims,negative
aman belanja buka lapak,positive
gak belanja glamour gak simple clean kayak tokopedia,negative
liat review konsumen nyata parah ya salah merchant blibli masuk salah sales marketingnya tuju masuk bayar uang pt taung blibli masuk account tinggal step by step input barang macem marketingnya tanggap gak gak selesai input barang ribet website nya berat banget barang rb jenis kalo dimasukin website nya aja ribet kelar yah pokok kacau,negative
sya kali sen barang lazada tarik harga iphone lazada ultah dpet potong jdi jt pas udah transfer bru lazada kasih info klo brang sen kosong jdi sya putus refund tpi smpe skrng email sya lazada ap brang refund sya d terima jdi was tkut uang kagak d kecewa,negative
,negative
cepet proses,positive
pokok gak keren search term nya ribet kategori mappingnya acak adul platform gak banget,negative
moga depa maju lancar durasi mesan tiket singkat,positive
transaksi barang aman barang butuh kirim lapak kali yaa moga,positive
fitur lengkap harga saing suka cicil,positive
pilih barang harga jangkau transaksi aman barang gk sampe uang,positive
beli earphone xiaomi harga an rbu kirim sesuai jadwal kurir ngeselin ga ngasih tips sisa earphone harga an ribu kualitas inappropriate content removed bassnya telfon dengerin musik diskon tipu,negative
singkat cerita kemaren order bvlgari aqva man edt ml supplier duta cosmetic harga ribu lumayan murah sih cek laen harga an kerja barang nyampe bagus kasi spoon ato lindung biar barang aman nahh buka bungkus nya bagus kw jenis parfum asli no seri bungkus botol ehh beda komplain sih dengar keluh agan males proses nya belit usaha lazada mengwcek barang dr supplier kirim kapok deh belanja,negative
nama lengangkap rachmat solihin no hp private info removed kerja pegawai swasta laku jalan dinas kota utama wilayah sumatera beli tiket on line bantu cepat transaksi mudah jadwal terbang pesan internet utama harga jangkau saran rekomedasi moga tingkat layan terimakasih rachmat solihin,positive
beli iphone gb blanja com tgl april kartu kredit tgl april tunggu jg kirim resi kirim brg dicancel blanja com dana direfund saldo virtual laku tari dana dr tanggal april sekrg april dana jg masuk rek kerja udh minggu jg masuk layan yg sgt kecewa blanja com situs jual online yg bagus layan buruk malu jg dlm dana refund tdk masuk rek lapor polisi tipu rugi org,negative
nyata yg kecewa blibli pesan dg no order tgl juli kirim yg kali transaksi dg blibli rekomendasi teman teman belanja blibli,negative
sulit hubung call center informasi organisir order notif transfer laku transfer info barang proses proses seller kirim laku order bayar kartu kredit seller hubung laku reorder seller lupa input resi tokopedia bayar tokopedia ujung sbg beli dikejar seller laku reorder laku bayar kali,negative
cari tiket pesawat tiket com mudah cepat harga tiket murah respon bayar bayar cepat informasi sms tiket com kerap kali pemberitahuan sms jadwal berangkat calon tumpang tiket poin niali plus tiket com,positive
belanja bukalapak aman konsumen aman jamina konsumen hadap tipu lapak transaksi cod bayar barang akab sukses bukalapa,positive
layan transaksi jalan lancar takut uang tampung bukadompet ngadain freeongkir akurat hitung ongkirnya,positive
sy rugi langgan dikaranekan barang ganti trs email dr bukalapak barang ganti sdh temu nyampai langgan langgan buka email alangkah sistem tiada,positive
ok banget,positive
harga murah kirim cepat,positive
akun logout masuk gak,negative
free ongkirnya adain,positive
convenient store,positive
kirim bilang kirim tau dah gimna klau udah belanja pake lazada udah malesin payah banget lazada,negative
uang pesan tolak lapak bayar mudah metode bayar pokok puas deh belanja bukalapak,positive
henti review saldo bisnis butuh uang cepat putar,negative
a,positive
bantu hemat dlm beli tiket,positive
layan tara kaki lengkap packaging,negative
aman nyaman mudah transaksi jual beli barang bukalapak muas kecewa,positive
tanggal september beli samsung tab blibli bayar uda beres estimasi kirim tangal septoct oct status barang proses klik barang beli product not found merchent nya channel b udah telp bbrp kali blibli call center mas gak merchent nya bilang kabar status barang nya kabar bingung blibli niat jual ato sebener nya gak tau blibli ato merchent nya channel b yg gak bener alam belanja online blibli sedih,negative
layan kirim bagus cepat,positive
service,positive
signature gmna dapet bonus blnja unit nya,positive
good product good delivery best of all,positive
cinta electronik,positive
belanja online situs belah laz barang pesan negeri coba belanja blibli com tanggal maret nomor order private info removed status kirim tunggu pickup resi kapok belanja nyaman belanja situs belah biarpun pakai diskon tp layan muas harga kompetitif fakta,negative
thanks tiket com travelling jd mudah,positive
harga cantum harga biaya biaya admin komisi agen alangkah cantum harga beli tiket kaget selisih harga ribu ribu beda harga lho,negative
fast respone cheap price,positive
bl juara,positive
layan cepat kirim barang rapih sesuai estimasi berita promo kali tawar,positive
rupa kereta api tuju cirebon laku beli online tiket com layan bagus handal cepat ganggu bravo tiket com,positive
bangga,positive
belanja bl mudah praktis suka banget deh,positive
bukalapak mantap,positive
belanja blibli puas layan ok respon cepat bantu proses kirim barang cepat team riki jg bantu barang cepat terimakasih mani sukses,positive
pesan sampek tau gimana,negative
pesan note dgn no order tgl sdh d kirim resi ikan sampe skr blm dr tgl barang d surabayaaaaaa resi jne asli ga ikan gabsa d track resi,negative
tolong sistem bayar beli pulsa tangggal desember tanggal desember pulsa masuk cek status transaksi selesai tolong jual private info removed transaksi no private info removed proses thanks,negative
th jual tokopedia lancar rekomendasi belanja tokopedia lapak transaksi nominal tokopedia sistem iklan promopromo nya kesini bagus alam buruk transaksi jual dana langsung masuk parah alami nominal xxx xxx transaksi hasil pd tgl sampe blm tarik dana beli review resi tdk tertracking kirim foto resi surat jalan via layan sampe blm balas pesan coba hubung cust care nomor private info removed sampe x hasil hubung tgl tunggu x jam nominal dana tarik tenang nilai sampe detik blm kilas alam jual via tokopedia moga tokopedia jual ragu transaksi tokopedia,negative
promopromonya lumayan bayar kartu kredit kena biaya,positive
olx,negative
gak info terminal ya tiket com laku cek airways tx,positive
like it,positive
tanggal oktober order barang blibli com meizu m note pas tanggal november barang tp meizu m langsung hubung cs keliru tp cs ecek no pesan cs bilang no pesan no pesan produk email no tlpn yg daftar klo daftar barang sesuai pesan yg laku barang terima tukar sesuai barang pesan,negative
ga tu,negative
belanja pilih yg percaya,positive
bagus,positive
nama budi sanjaya konsumen regular lazada lazada bs cek data beli tp dr tgl nov solusi real sy beli barsng via lazada nomer apple ipad mini casing nya yg casing nya detik ipad tdk kali kali sy sdh hubung lazada rim email yg mohon maaf lacak unit nya email yg solusi solusi nyata solusi parah com,negative
tanggal nov jam mes tv sharp led lcme blibli com nomer order private info removed barang tanggal nov jam jasa jne regular curiga terima barang jne packing buble wrap packing kayu pakey bungkus plastic wrap tulis fragile curiga bukti buka plastik cekung salah dus tv buka dus nya cek barang alangkah kejut lcd tv retak nov jam aju complain barang produk yg terima cacat nomer casemgmt tindak customer relation blibli com tulis cr blibli com hubung heran kelas blibli com tau kirim menghandle barang electronic yg sensitif retak mohon cr blibli com tukar barang yg tolong hubung nomer hp account blibli com terima kasih,negative
pesan sepatu lazada tanggal melaui bayar transfer bank mandiri tanggal email bhwa barang cancel konfirm lazada cancel tdk alas yg proses refund sdh isi foam bantu call centre yg nama hafiz email tanggal telpon call centre lazada kmbali u refund call centre wanita tdk sopan tutup telpon bicara nya konsumen rugi uang tenaga u lazada refund nya ribet tdk belanja kmbli lazada tdk percaya lazada terima kasih,negative
best service best product and best online shop you re the best,positive
mohon tanggap bayar no inv xvi i verifikasi tokopedia x jam,negative
najis belanja zalora kemaren beli tas zalora merk something borrowed pikir tuh tas bnran bermerk tau nya online shop bnyk bgt harga selisih ampe rb ga lg belanja zalora najis,positive
tiket com mudah beli tiket,positive
nipu konsumen donk balikin lg aj uang nya pesan hp tgl nympe tgl pas buka hp nya kondisi rusak cek imei nya double sial banget hp replika bbm app word gda i d nya tolong donk tanggung,negative
minggu status barang proses,negative
pilih mudah transaksi jamin uang,positive
tolong masuk pilih filter jarak beli pilih jual,positive
kirim cepat pagi seller jujur cas palsu kasih kabel data murah hp oke,positive
good good good,positive
cs boot email cs boot live chat boot parah ckck udah transfer transaksi gk verifikasi dibatalin refund no respond mending belanja belah moga duit haram berkah usaha bikin sakit hati sekian kali x kecewa,negative
layan cepat percaya,positive
usaha bagus gila balanja oline,positive
mksh bl sngt mmbntu pnjualan online dh gitu skrg fitur nego yg mmbuat lbh enak transaksi,positive
seller balas,negative
mesan pd tgl sdh sy bayar yg email dr lazada mesan batal bayar temu sy hub cs lazada cs mati lazada suka batal pesan yg,negative
whats a great company,positive
akses mudah promo tarik fee mahal,positive
pesan laku batal kerja sen tanggal mei and tanggal mei lazada batal pesan klw laku batal engga pas laku proses transaksi kecewa layan kaya gin lazada tipu dehh,negative
tiket com tawar sarana pergi fasilitas ticketing nya senang cc keikutsertaan si milik kartu trima kasih tiket com senantiasa sukses barokah,positive
sukses teruss,positive
belanja blibli puas bayat yg mudah barang cepat pavking aman yg keren update via sms utk nomer resi jd ga cek websitenya top,positive
belanja online yg nyaman,positive
performa turun semenjak ganti nama tinggal beli lengkap jg dgn jual promo utk bs saing dgn ol shop yg,negative
alhamdulillah tiket com bantu butuh tiket pesawat keluarga teman harga kompetitif kejut,positive
ulas kena produk beli hapus nya ulas terima email konfirmasi tulis ulas,negative
sen barang tgl tanggal barang nyampe udah belanja online tp gak proses nya kirim daerah jakarta barang langsung profesional,negative
dal metespon pilih kurir tang,positive
beli eyeliner gel ga pakai kering sia duit dapet barang rusak kecewa banget,negative
kali gw buka web blibli com gw langsung tarik mata tuju tulis free shipping cicil tampil website blibli menarikkkkkk sangatt neomu neomu jeongmal joahaeyo gw suka fresh banget narik hati liat order deh gak mikir kartu gw order layan keren live chatnya ramah cepat tanggap gak nyesel pokok order blibli com,positive
moga,positive
harga saing bayar laku barang belanja praktis,positive
order tanggal juni bayar tanggal juni tgl juni molor tuang website zalora co id nomer order zalora co id langkah tempuh tgl juni hubung cs zalora co id nomer resi kirim private info removed redboxasia com cek wesbite redboxasia com paket cargo pickup tgl telp redboxasia com janji senin sampe senin tgl juni telp redboxasia com angkat cabang surabaya medan telp customer service zalora co id barang smape tutup cek media sosial facebook instagram zalora isi komplian barang tanggal juli hubung zalora direspon tutup,negative
kapok bli barang bliblli,negative
i like mataharimall,positive
cs low respond,negative
syarat buka toko online seller rumit syarat penuh seller utama stok barang,negative
sy admin bukalapak sistem bukalapak yg flexible tangan sample order gojek tdk rubah dgn kurir pdhl adh acc pmbeli sistem tik yg knp pusat tik jangkau wilayah tsb sy jual bukalapak sperti ditnya solusi cari simple bantu batal ya kak tnpa batal jg otomatis batal not recomen ditmpat sy sdh rb ulas ulas premium account push promote lbih mahal dtmpt min klik tdk sbanding dgn pmasukan sy pasif account,negative
sy beli jan bluelens kirim dr neg minggu nyampe brgnya rusak gak hidup sy heran sblm kirim tdk periksa sy kapok blnja gak profesional,negative
barang jual bagua diskon hehe,positive
bukalapak rupa layan jasa online x mudah cepat layan x sya kali beli barang gagal barang kosong langsung cari barang ganti barang sedia dana langsung masuk buka dompet x cair transaksi usul isi pulsa nominal biar transaski k x butuh nominal moga layan x bukalapak is the best,positive
kalo nyicil gimana ya bayar gimana makasih,positive
barang lengkap murah,positive
tokopedia mantabz ok aman percaya,positive
great service but it will be perfect if free delivery for every item thanks,positive
suka banget belanja blibli customer servicenya profesional ramah care customer barang blibli lumayan lengkap keep it up pokok sukses blibli com,positive
moga nya matahari online berkah belanja online utama matahari online online tipu karna matahari online percaya segi layan nya,positive
aju barang tanggal agustus komponen produk headset lepas gerak dengar bunyi goncangan komponen yg lepas earpadnya emas pikir produk tsb gudang supplier paksa kirim produk cacat mesan produk lambat proses posisi tangerang selatan supplier aju barang konfirmasi blibli com kirim produk tanggal agustus layan esok ditracking barang alamat tuju kunjung kabar kena proses barang aju cek stok produk stok produk tsb habis warna harap laku proses refund sayang proses blibli com asa belit utama live chat kpd customer service krn konfirmasi data ulang kali hubung aju hubung proses tulis review moga blibli com respon terima kasih,negative
beli hardisk wd tb warna putih kirim warna merah beli hardisk case eva shockproof pu leather layer barang yg kirim case hardisk sya claim bingung tdk tindak company yg distributor blibli com nmr tramsaksinya private info removed mohon ditindaklanjuti terima kasih,negative
potong harga kalo indomaret dpt potong ribu,negative
gw gak masuk ganti hp karna nomer gw udh gak aktif najis bgt soh klo kyk gin yg email nomer hp,negative
pesan private info removed tunggu ambil kurir emaunk butuh airwaybill nya tolong kerja barang yg pesan sampe rumah,negative
