Sentence,Label
beli tiket tulis us denpasar bandung booking yg harga us kali daftar harga tiket dollar yah pakai harga dollar harga booking utk kali you have to honor the same price which is on the list of your prices that is very illegal and false advertisement booking bandung denpasar harga bad business practices i am not angry or anything but that is not right,negative
the best place to find a great fare for air travel tickets the price is very competitive with a great customer service the web ui and the mobile app is very easy to use and fast,positive
belanja bilna valentine beli buah samsung galaxy j pakai pasang kabar status pesan proses putus menelp cs bilna verifikasi kartu kredit bilang pemberitahuan kena bilang kirim email bilang email kirim verifikasi brg sy terima cs minggu brg tsb hadiah pilih refund beli brg langsung samsung store cs bilna janji dana lambat kerja lapor proses dana bilna kali email balas cs susah hubung rekomendasi belanja bilna,negative
oooo nyata kirim alami blibli com konyol bekas kecewa konsumen take care aja blibli kasih sanksi merchant relasi kurir profesional hubung kerjasama sambung masuk cari lacak jual abai arti usaha jalin kerjasama profesional masuk ketidakjelasan terima barang orang kecewa tipu iklan informasi merchant profesional tawar refund no cincong merchant bertanggungjawab barang jual jual harap runtut tuntas kurir profesional kasih rekomendasi customer kurir jamin profesional usaha jual jasa hubung relasi kait profesional usaha peduli profesional kecuali kalo ya prioritas usaha beli timbang pilih beli online barang harga celah orang tanggung nyata hadap langsung bisnis online bisnis anti tatap muka barang merchant ragu ulas langsung kolom barang utara langsung merchant sedia jasa beli sadar trimakasih,negative
jamin dech rugi belah nyaman,positive
matahari mall is good service to customer,positive
belnja toko online belah adem aj tokopedia bikin kesel beli barang barang komplain rusak sya kirim toko nya tpi toko nya alas mlah takut ksalahan beli barang dtang buka trus coba hasil nya rusak ap salah beli coba resolusi tokopedia alas nya suruh nunggu parah nih tokopedia sharusnya lihat komplain suruh nunggu suka belnja toko online tetangga cepat tanggap kalo kmplain dri beli,negative
gk uang nya traveling,positive
situs belanja online aman,positive
lazada bangsat tipu proses refund udah gk tanggap ngomong cs suruh tunggu x jam nunggu gitu recomended,negative
beli hubung jual langsung repot hubung buka chat cod update an tampil modern yg mudah rumit mohon olx,negative
bagus belanja online,positive
i had an issue that my creditcard was denied because according to this site it was a corporate card which it wasn t and even if it was what is the issue there the customer service was not very helpful and just repeated over and over the same statement like a robot,negative
klik sdh oke byk konfirmasi,positive
seller mw terjun lazada indonesia harap review buka mata lazada alu hadap seller ok parah ongkir bayar sesuai tarif jne zona zona bayar customer metode reimbursement shipping feenya bohon kirim baju makasar shipping bilang isi form http www lazada co id shippingfeeclaim udah isi berkali selang minggu udah tuh ongkirnya gak dibalikin loh kalo bilang shipping feenya reimburse bullshit alas barang da kirim customer nih no resi da diinput lazada batalin loh ganti rugi barang da kirim sampe customer tipu lzada beli bain seller makan barang da kirim hello alas promo free ongkir harbolnas oktdes kemarin seller trima billing shipping rangin tuju juta loh barang da keluarin ongkos kirim nya untung baju suruh nanggung zona pas oktober bilang tanggung promo free ongkir nyata tagih febuari fantastis november lazada express esrvice ambil alih jne korporat kerja seller duidnya nipu seller makan uang haram beli mobil lex berani bilang free ongkir nagih marketing lazada otak kosong lu promoin kasi tau seller free ongkir usaha lu nagih januari febuari lu bilang eligble gak eligble hellow berbelit banget kalo da lu bakar duid lu dilazada sila aja masuk lu bakar duid lu gak gubris partner supportnya gak sekolah kalo seller,negative
super lambat kirim sayang langgan pindah hati,negative
sisi user interface web olx buruk teknologi arti html usernya kabur user interface buruk user interface tampil web fitur hubung jual langsung hilang sulit beli kontak langsung jual repot jual web aplikasi hubung beli aplikasi webnya lambat bagus olx aplikasi chat coba ajar tokopedia beli jual notifikasi email merespon jual beli notifikasi by email lihat cepat respon jual beli website versi at least tampil fitur telp smsnya,negative
tolong kerjasama dgn jasa kirim barang nya contoh pesan blm jg smpai kurir rpx no pesan private info removed nama ekspedisi nya asing dengar keluh dr langgan yg baca lazada rpx order brg pesan yg kirim via tik sdh sy terima,negative
cerita temen sen iphone s plus gb space gray lazada harga rp seller kios utama tgl temen udah transfer via bca sampe pas tanggal temen khawatir barang sampe inisiatif telfon lazada pas ditelfon nyata bilang stocknya habis harga barang segitu mahal gak kasih konfirmasi pas ditelfon dapet konfirmasi aneh barang nyata habis langsung konfirmasi langgan langgan inisiatif udah gitu temen suruh nunggu barang nunggu proses refund kasi lazada bayar ongkir ya mending suruh bayar sulit,negative
tampil buruk responsif ganti template template responsif mending hapus situs olx,negative
cuman gue ato emang verifikasi udah jam verifikasi,negative
layan tara kaki lengkap packaging,negative
beli barang tgl juni kirim terang tgl juni sampe tgl juli barang blm sampe customer servicenya belit tunggu info barang proses kirim harap masyarakat cerdas hindar lazada indonesia servis harap lazada tutup lex kurir internal yg kerja buruk rpx jne tik yg bukti kompeten komen yg nyata puas tanda komen bayar,negative
pesan barang tgl okt dgn batas kirim tera tgl okt minggu tunggu update status order fitur order tracking lazada konsumen pro aktif lazada tgl okt terima email keterlamabatan proses kirim dgn maks kerja kirim singkat cerita live chats emails telfon cs tgl nov diberitahukan pesan tolak kendala sistem inappropriate content removed orang bayar nunggu bilang pesan tolak not to mention bayar kartu kredit break cicil refund limit kartu kredit arti dlm kerja inappropriate content removed sayang kelas lazada inject dana alibaba nyata service kacrut alam belanja lazada sekian regards langgan kecewa v qi,negative
great company,positive
belanja zalora dngn bayar via cod layan lumayan bagus kemaren belanja tp via transfer tp sampe skrg blm verifikasi gmn yaa udh tlp cs tp gak bicara langsung tolong verifikasi nyaman belanja komsumen jg,negative
layan an cepaaaat maaaaaaantaaaap,positive
layan muas,positive
profesional,negative
minggu mes tiket pesawat cgkbth bayar debit card beli sadar kesalahab tanggal beli posisi negeri kirim email customer service alamat cantum website pindah jadwal email balas kirim email balas bantu teman hubung cs via telepon hubung langsung maskapai pindah jadwal ambil simpul website saran,negative
bayar mudah belanja online tingkat layan hebat,positive
kali belanja online blibli kecewa kirim minggu sampe alamt pdahal belanja toko belah kapok belanja blibi com barang murah kali coba belanja itungitung coba kali management ubah belanja saku bca saldo potong konfirmasi blibli com dana masuk telp hallo bca dana masuk proses investigasi makan,negative
fitur pesan chating mudah jual beli overall good segi ui elegan poko mantap belanja online bl,positive
butuh tiket yg desak tiket com pilih yg harga saing proses tele cocok yg sibuk time limit nya,positive
great for bargain and shopping,positive
negonya dikit hehehehehe,positive
jual invoice inv xvi vi hasil tanggal juni dana masuk saldo tokopedia skrg layan refund beli nyata beli terima uang refund dr tokped harap cair dana minggu stlh transaksi selesai masuk saldo review dana harap maklum jelang raya harap langsung proses terimakasih,negative
jd ecommerce sayang sy krn jual barang anak fokus pd diskon anak voucher hrg popok susu sblm diskon lbh murah dr pasar skrg ancur harga mark up gilaan popok mamypoko dr rb jd rb vouchernya skrg ga popok susu sih bye aja bilna,negative
tanggal des laku mesan ipad pro nomor mesan private info removed laku bayar kartu kredit mandiri terima email batal blibli alas pesan penuh kompensasi voucher rp info dana direfund kerja enak blibli batal transaksi stocknya ga jual kompensasi voucher rp selesai proses refundnya tanggung tagih kartu kredit blibli profesional stocknya ga iklan uda belanja blibli kali konsumen rugi mohon klarifikasi tanggung ecommerce indonesia terima kasih,negative
lugas,positive
biar bintang bicara lelah komplain,negative
pilih bagus,positive
tahap mesan tiket bagus bayar trrbatas dal kerjasama bank,positive
pesan alcatel flash promo lazada banner tulis support by bni pas habis bayar cicil promo yah tulis support by bni langsung telepon customer service lazada telepon mati csnya kali telepon cs suruh tunggu buah asil kecewa lazada layan muas,negative
kali nyoba belanja blibli udah dapet alam gag enak dapet email barang tgl sept okto gag dtng cs nya telp kali tgl okto infoin kendala pacejingnya tunggu konfirmasi tunggu konfirmasi gag barang gag blibli beneran toko online tipu untung nyoba belanja yg murah,negative
mes zalora kali lihat layan csnya buruk mes item tgl april konfirmasi yg nyata miskom zalora order batal kabar tgl april contact csnya reorder barang habis tuduh lambat laku konfirmasi kompensasi direfund tgl april tunggu inti layan csnya kecewa,negative
no pesan laku bayar tgl agustus preorder estimasi kirim tgl agustus tgl agustus status tunggu ambil kurir beli online shop kalo konfirmasi seller uang kes biar blibli kurir seller lambat beli pribadi kecewa ragu belanja blibli com,negative
tindaklanjut produk retur nomor order private info removed produk order jacq magic mop blue spin mop label nomor resi private info removed tindaklanjut produk retur nomor order private info removed produk order jacq magic mop blue spin mop label nomor resi private info removed,negative
great services and products,positive
bantu layan dr tiket com cashback,positive
saji layan puas layan gratis barang mudah belanja aplikasi bayar flexibel cod bayar kartu kredit transfer bank,positive
on my experience i cant cancel the transaction this is my fault because i choose the wrong payment i call the customer service to change my transastion in to instalment but they said cant be change so i should pay full payment its feel so bad,negative
kali belanja blibli com puas layan cepat nyampenya barang sampasampai minimal estimasi kirim sungguh kecewa blibli mes barang dr tanggal private info removed barang status tunggu jemput kurir arti barang kirim estimasi kirim besok cs blibli kompeten tindak keluh langgan x komplain dgn telefon cs blibli daftar x komplain sungguh layan buruk kecewa,negative
good looking display easy to connet to much range product,positive
proses tanggal order konfirmasi jabodetabek proses kirim,negative
pokoke belanja shop ol yg ni buruk layan n gk prof gw jd tumbal sampe proses refund duit mesti pke ngancam laporin polisi cyber crime ampir tp pke motong smua serba gk jls shop ol yg nama vip plaza ni jgn yg jd korban jg very very bad vip plaza,negative
good enough,negative
matahari mall cocok mndptkan penghrgaan succes exsis slalu,positive
pesan barang tanggal sept cs barang terima tetangga tanggal oktober komplain terima buang bulak kurir moga depa ulang terimakasih,negative
fast respond,positive
alhamdulillah bertansaksi buka lapak ok lancar dlm kirim barang yg beli sesuai dg pes harga saing yg buka lapak tahan layan mu,positive
mahal biaya tiket banding situs rusa terbang,negative
belanja online bukalapak aja bukalapak milik jamin uang alam belanja bukalapak barang dibukalapak bagus murah jual bukalapak bagus bukalapak sistem nya bagus pakai ribet kirim barang ayo belanja bukalapak aman terpecaya,positive
senang krn mudah cpt dlm pilih tiket pesawat hotel,positive
cari dasar lokasi ribet posisi jogja olx lock nya surabaya cek via google map normal tdk cari iklan daerah kemarin sempet liat barang iklan ga tau no hp nya respon chat via olx nya suka old olx simple temu cari cepat akurat,negative
kecewa krn sewa mobil helpdesk sulit hubung mohon solusi,negative
website pampang nyata tulis free ongkir indonesia sih gak baca klo nyata syarat belanja minimum gt sedih banget nyata kasih free ongkir nya gak ikhlas embel embel syarat beda olshop yg hadeh gak beli,negative
udah order ubah pikir gmana yaah caraa cancelnya please bantu,positive
bukalapak jaga aman beli doubling bayar belanja jaga aman jual doubling kirim barang,positive
dela tiket,positive
kredit barang,positive
nice app,positive
keren lengkap mudah sip ikan reweed khusus lapak beli transaksi kesan alin vocer diskon donnkkkk,positive
beli iphone s plus merchant partner kim blibli pesan kali beli iphone s kemarin jam siang sms blibli com kirim blibli messenger resi xxxx malam tunggu harap kecewa beli laku utuk beli setia blibli,negative
kalo gak sanggup kasih diskon gak harbolnas gue dapet kamera poket harga rb via cod cancel lazada inappropriate content removed gue doain moga lazada bangkrut karyawannya sampe anak cucu nya melarat tai,negative
no bayar drzazn noreferensi tkp pesan hemat listrik udah minggu tolong urus kali belanja ditokopedia tdk urus kali belanja ditokopedia,negative
dar barang sesuai estimasi estimasi,positive
tampil sistem yg olx buruk gambar yg makan bandwith sistem lacak lokasi yg batas beli cari barang,negative
mes tiket tanggal agustus promo rb beli jt beli tiket sriwijaya search org hasil rb tumpang say search utk keluarga mes org harga rb tumpang sungguh kecewa tipu promo moho tingkat profesionalitas terima kasih bukti senang hati screenshotnya,negative
percaya no waswas,positive
harap usaha tutup langgan korban nya,negative
kecewa bgt lazada sen udh dri minggu kemaren nyanpenya trus barang beda bgt yg gambar kecewaaa gak deh pesan lazada udh cape nunggu eh pas liat barang beda bgt yg foto,negative
beli promo lumayan tarik brand tau bagus sih emang hemat beli dapet zonk proses tele dapet potong dana gak utuh voucher hangus terang size gak lengkap kembaliin bilang salah customer hahaah edan,negative
feel comfort and safe buying online with credit card here there are so many great offer too,positive
more discount great servive costumer,positive
sistem mudah fitur lengkap jamin uang bikin belanja mudah aman,positive
belanja blibli faktor utama gratis ongkis kirim kaget aja belanja gratis onkirnya laku off dar blibli sampe bebas ongkos kirim,positive
jujur kali pesan tiket informasi dgn teman salah tmpt mesan tiket bagus jangkau kecewa putus traveloka salah refund tiket pencet refund lion tiket garuda cancel nya dgn batal sangka salah travel layan tiket hotel laku batal mesan garuda suruh padan traveloka nama pagi status on booking informasi traveloka nama bohong kecewa layan yg buruk traveloka kecewa how would you rate the support you received bad i m unsatisfied,negative
tiket com arti puas layan tiket com menu fitur mudah oke metode bayar berfariasi situr kartu kredit ganggu aplikasi tiket com lihat daftar pesan sulit lihat jadwal beli mohon tiket com,positive
mataharimall always provide maximum service when i shop fast forwarding to the consumer and free shipping and warranty policy consumer goods received,positive
beli apple watch blibli dab kirim cepat staff cs blibli helpful bantu alhasil apple watch terima lbh cepat estimasi blibli rekomendasi deh,positive
tanggal januari memsan no pesan private info removed salah produk wd specialist contact cleaner ml tau barang engga kirim via udara terima pesan estimasi blibli rekan logistik blibli konfirmasi blibli blibli konfimasi tuju kirim via jalur darat informasi konfirmasi by phone email yg nanya mulu cs blibli ticket casemgmt web chat blibli cs yg nama gery cuman very bad bela bela tim kait profesional kerja tim kait lapor yg cuman barang pesan tanggung cuman orang arti ya barang info barang yg tulis,negative
barang selamat lumayan so far lazada olshop recomended tunjang sistem bayar mudah percaya,positive
situs rumit sederhana cepat hemat data fitur habis pasang iklan makan kuota internet pakai susah aktif lokasi handphone,negative
kecewa ganti barang konfirmasi,negative
bagus barang cepat proses,positive
this ecommerce gives the best everything for customers from price service and delivery thanks for the best service experience for me excellent for the best delivery,positive
bersih wangi harum packing aman,positive
puas nya belanja vip plaza lengkap barang variasi harga proses kirim cepat,positive
great deal and the best price,positive
kali pesan pikir pesan minggu status tunggu kurir kalo ga toko online yg jual kaskus olx lazada dll mending ga beli dah,positive
brapa kali blnja lazada barang cepat d kirim bagus order yg kirim barang rusak dermawand yg nyala rusak kliatan bgt kw mlh sprti barang bekas dompet nya dekil kardus penyok bersih telinga eletrik jga ga nyala ga pakai kacau deh seller lazada byk yg nipu walo jga yg jujur konyol bgt dri barang yg order cm yg rongsok kapok ga blnja lazada abis ratus ribu barang sampah ga kepake,negative
only on bukalapak,positive
buah inovasi maju orang,positive
belanja d olx,negative
the best sale on indonesian dept store thats its,positive
alam beli kali lazada muas kecewa alam beli barang sesuai spec beli rc ktnya pakai batre charge nyata alam beli card reader barang sampe barang rusak posesnya oktober nov solusi kali bye bye lazada,negative
belanja blibli ga takut barang rusak jalan packing nya rapih mudahn produk gratis kirim,positive
tgl desember order bayar kk bni kk danamon order teman erni cs blibli omar harga box iya beli konfirmasi cs blibli ody info harga harga box item pampers barang tp item box komplain cs difolow up nunggu cs bukti cakap hallloooo untung transaksi cakap capture kalo customer komplain padalan cs yg harga yg tera klo cs akurat gimana customer percaya belanja online cek nyata gambar pampers berbundle x ganti pampers item betapa blibli kelabu customernya hikss hiksss rugi ribu pamperss yg murah supermarket besarr,positive
olx ga terima saran konsumen aja bangkrut,negative
komplain traveloka tanggap kait dg error aplikasi,negative
bayar ibanking bni,positive
halo blibli tgl des order helm ava k falcon buy get free ava k no order private info removed estimasi des jan status pesan no resi tunggu ambil kurir kirim jne reguler private info removed e mail masuk pesan kirim firstlogistik co id resi estimasi jan,negative
kirim sih free ga kurir udah gitu klo butuh cepet mending order blibli deh bikin kesel nungguin kirim kalah lapak belah kirim pake kurir yg pilih hadeeehh,negative
aman belanja buka lapak,positive
best cc marketplace in indonesia,positive
online shop percaya mudah bayar kirim cepat packing rapih,positive
nomer pesan dana refund lelah nya emis blibli com terang nya gana muas blnja nya kecewa banding lancar paket terima saran barang nya pasang iklan kasih barang rekondisi konsumen tingkat mersa kapok bnlja ragu dgn respon piahk blibli lambat urus tunggu buln dana refund nya slsai terang brpa refund blibli com isi surat email nominal nya biling kartu kredit dana payment dana terang nya tidk biling nama refund bli com bliibli com lapor nominal email dana refund karna angka refund blibli com tolong respon percaya blibli com belanja terima kasih fast respon,negative
tgl sept terbang surabaya dg pesawat citilink jam kabut asap alas aman say dealy jam jadwal terbang surabaya tuju banyuwangi jam tiket hangus sulusi langgan yg trima kasih,positive
blibli com lot,negative
alam tam belanjan blibli com lumayan puas,positive
great company,positive
mes iphone plus gb blibli com tanggal juli tanggal barang rumah kecewa barang nyata preowned status locked iphone tulis pre owned baterai jamin garansi manufaktur tulis web garansi international cacat body barang refurbished kondisi locked gak sim indonesia merefund kantor blibli com bayar cicil nyata tagih nyata tagih full yg talang biar gak kena late fee ckck kalo cicil tau yg charge deh,negative
i can t buying,negative
mes parfume the body shop kluar aroma white musk libertine negeri sold out blibli moga wangi ya kecewa tunggu barang rumah trims,positive
great market,positive
kecewa banget alami tunda dana batal barang blibli email dana kredit kartu kredit bayar barang beli tagih beritahu bilang kredit sukses coba cek tagih eh nyata dana masuk dana mas tangan cs blibli dana ongkos kirim return barang blibli transfer email bukti kirim cape de kalo hubung uang blibli sulit hak update transfer telepon bli cek bank bca inisiatif bli ga dana telepon,negative
belanja mudah aman fast respons bayar tv langgan tambahin thx bl,positive
kali belanja vip plaza tp hasilx sungguh kecewa order n bayar tgl juni tp tgl juli pesan konfirmasi bayar terima kirim bukti transfer telp cs sibuk n kadang susah hubung kirim keluh email langsung balas bantu cs officer vip tp nggak tanggepin very bad,negative
mudah,positive
beli barang mudah cepat percaya nyaman belanja maju bukalapak,positive
good,positive
usaha layan jual online your the best,positive
kirim cepat varian harga,positive
bagus cepat fitur delete keranjang jd susah beli barang yg sbb barang yg beli nyangkut,positive
everything is good,positive
respon cepat tahap transaksi jamin uang belanja jd aman nyaman,positive
barang minggu konfirmasi bayar dpt feedback vip plaza telp cs susah email telp berkali no respon buruk layan,negative
pesan rice cooker cosmos dr tgl november skrg tgl desember status msh proses sy telp cs koordinasi suruh tunggu sy bayar pakai credit card kecewa refund punn tunggu minggu ga tau benran ngga uang sy kecewa bgt sm orami,negative
tunggu waiting hall chengkaren alas lambat berangkat pusawat darat denpasar alas nya lombok penunpang paksa ubah jadwal mudamudahan lion ubah operational erti lion air turus aja harga murah,negative
nice prize,positive
tampil buruk friendly user susah,negative
nanya nich qw mes barang situa online kayak gni was barang yg pas takut ga tuju jdi inti klaw pilih bayar kantor pos apkah bayar harga barang yg beli sja bayar ongkos ongkir klaw kantor pos barapa barang yg kta paan tmpat tuju,negative
laku bayar tokopedia mesan barang transfer uang rekening an pt tokopedia bank bri mandiri no rekening tokopedia kenal cek kali kali no rekening kenal tokopedia no rekening d bri mandiri kenal,negative
sayang proses kirim yg lambat utama daerah klo sy beli ol hr transfer sdh sdgkan proses diblibli sampe minggu salah ekspedisi tolong kerjasama dg merchant ekspedisi order sy minggu status tunggu ambil kurir minggu kirim nyampenya minggu total wkt ut order sampe bayang kl sy pk cepat slogan belanja anytime anywhere terima,positive
tolong system nama lengkap masuk mengunakan gds kendala nama lengkap sekian terima laku ubah ticket via air asia scanned colour passport air asia nyata nama booking nama passport sesuai nama booking middle names middle names masuk booking tiket com kecewa blm terima tiket itinerary nya mohon kirim,negative
layan tiket com mudah senang ya kasi promo diskon nya terimakasih tiket com,positive
kerja nya cepat akurat nyaman service custumer yg terima kasih,positive
lihat harga vimax lazada murah web resmi mikir langsung order harga beda lazada harga web resmi vimax order barang terima kaget barang beda beli web resmi no lot botol pake print timbul hologram tulis vimax kemas kilap stiker rapi botol tulis vimax timbul inti ragu minum mending return ya lazada si ngejual barang ga ori ga cek,negative
rupa langgan lazada order kirim barang yg pesan selesai verifikasi bayar teman yg bantu beli barang yg lazada verifikasi x jam x jam semenjak verifikasi bayar selesai blm informasi barang kirim beli buka lapak jam aja udh terima verifikasi terima uang refund konfirm refund uang sdh saldo dompet transfer rekening jam uang masuk rp jt,negative
mes barang nomor pesan private info removed status december tunggu ambil kurir tulis tanggal desember status ubah arti minggu kurir blibli com kerja hebat bener nama situs belanja indonesia tolong barang minggu nama niat kerja putus beli estimasi paket kirim maximal tgl desember terima butuh barang hadiah natal tgl detik belon kirim ragu sanggup on time butuh maaf realisasi ambil kirim barang on time tolong blibli benah sistem pecat logistik kerja diam barang ready jam desember siang banding pesan toko online tgl desember jam sore paket terima gambar betapa lelet niat kerja blibli,negative
mohon tanggap view image nya,negative
best and quick service,positive
dikau kasih mataharimall dikau paksa beban ongkirmu harap dikau yg ongkirmu,positive
mataharimall com the best company,positive
mudah banget pesan tiket pesawat hotel tiket com banyakin promonya,positive
bukalapak fully recommended poko proses cepat terpecaya,positive
kendala ongkir cuman beda aja bukti fisik jual bukti fisik agen d sms resi toped ya ga hati aja jual yg resi pake dsms kurir yg dminta upload bukti fisik krn beda ongkir ga teliti simpan resi,negative
lapak jujur status transaksi utama no resi palsu komunikasi dgn lapak respon alam belanja tgl januari kemarin ikan resi asli harap ketat buyer senang belanja bukalapak,positive
puas belanja blibli kirim cepat fasilitas kontak langsung seller diskusi sellernya,positive
beli hp xiaomi rednote g kondisi hidup abarang gudang lazada sesuai prosedur barang lazada terima ganti rugi barang bertaya sesi live chat suruh tunggu,negative
keren udah x belanja nggak,positive
tampil web versi susah ribet lambat,negative
tolong bantu proses refund,negative
customer care yg layan live chat informasi belit belit nya bayar klik bayar voucher bilang voucher sesuai syarat yg laku salah cs belit belit kena voucher yg sya laku live chat yg solusi yg telpon langsung customer care yg pda metode bayar transfer bca kecewa blibli com aplikasi yg bagus layan cepat sayang customer care onlinenya moga blibli com latih karyawan karyawannya,positive
kali belanja zalora kecewa beli jam tangan sdh kali sy ngerefund jam tangan refund yg sy kesal team cs zalora janji jam updatetan skrg sdh tp tdk updatetan komplain by email tdk tanggap telpon sdh sambung bicara cs zalora sesal rekomendasi zalora kerabat belanja zalora,negative
belanja aman nyaman praktis,positive
pesan tgl juli no pesan estimasi kirim juli barang terima live chat telusur kemarin layan kirim perhati belanja alam sesuai harap kirim,negative
pilih tiket dom pilih tiket com mudah kerja laku mudah,positive
what s excellent for this company,positive
layan lumayaan bagus tingkat,positive
bukalapak bagus seller yg profesional dlm layan purna jual mhn team buka lapak utk baharu form positif negitif seller utk bantu konsumen model kolom lbh,positive
beli memory card sam g merchant j store estimasi no resi barubaru lacak ngirimnya sekaleh bikin sakit doang,negative
dana tahan tokped lampir bukti resi kirim potong tetep batu full foto no resi alamat terima sistem tokped lacak kirim biaya ongkir nya cs ngobrol robot,negative
kecewa minggu pesan tera web barang kirim layan customer service buruk,negative
layan nya mudah harga tawar saing untung tix point,positive
beli dgn sistem cicil tagih full paymen kartu kredit paksa bayar yg tagih bank kecewa banget lazada bohong sistem cicil,negative
my opinion never give up,positive
ratih pusparini malam mesan laptop lenovo g amd e bid mohon batal bayar cicil telfon kartu kredit blokir beli blibli com mohon direspon batal beli bayar merespon jalur hukum batal nomor pesan batal batal terima kasih,negative
ribet user friendly focus profit olx sya dagang online olx sayang moga kompetitor yg thx,negative
shoping in tokopedia make me so easy for transaction by online,positive
x belanja x barang kecewa uang buka dompet mending belanja l a,negative
barang sesuai spesifikasi cepat packagingnya safe,positive
rabu september laku transaksi lazada karwna promo gratis ongkos kirim kg nomor pesan diversifikasi lazada info email barang kirim tunggu tunggu lazada info email pesan batal sabar laku pesan nomor pesan antisipasi batal ulang email lazada support barang kirim pesan batal alas kurir hubung hubung tanggap lazada ya cuek gitu tunggu nyata email yg pesan batal lazada sedih lazada retail indonesia segitu layan mu gkin karwna langgan sesuai dwngan gembar gembor iklan media gencar transaksi olshop kendala lazada bikin sakit kepala belanja ribet ribet percaya lazada,negative
tiket com iklan promo kartu kredit bca citilink beli senin ttp kode promo cantum shr customer asumsi deduct langsung nyata sdh selesai bayar krn customer service masuk kode promo kode promo cantum aplikasi website ttp cs ngotot,negative
barang kw tiada kadang bikin kecewa pas qc bukalapak jual konsumen trimakasih,positive
belanja lazada gak beres belit belanja kali sukses yg beres habis limit kirim barang barang transfer order order tp csnya belit sy sengaja sharing bahan timbang pikir kali belanja lazada ribetnya sellernya hati belanja lazada co id waspada pikir kali belanja lazada,negative
beberapakali transaksi buka lapak finefine aja kendala operator jasa layan paket,positive
order november skrng tgl status antri mending klo udah kirim antri sabtu minggu libur suram banget,negative
kecewa belanja bibel com barang sampenya dateng barang stock udah kotor gores gores gitu solar cell nya jamin asli gimana ni retur gimana kalo ga masukin media deh,negative
sy penguna olx kali bilang futuristik sy mundur no hp tdk tampil bilang jaga privasi sy pasang iklan sdh dg resiko skrg hp gw sepi yg nelpon chat nomer dl simpel hongkong ribet iya bos langgan orang komplain ngeles aja gih,negative
nggak nyesel beli barang zalora,positive
mudah cari barang barang barang barang kualitas mudah mesan bayar,positive
mataharimall com provide satisfactory services and goods delivery system which is free to all corners of indonesia,positive
tanggal oktober sy laku transaksi dg kode pesan private info removed barang yg sy pesan sbb buah mouse logitec black mr kode pesan private info removed buah csl tumbling robot kode pesan private info removed buah power bank mah merk robot kode pesan private info removed sy terima item no item no sy terima estimasi kirim tgl okt sy lacak status pesan akun blibli com status pesan item no henti proses no tunggu ambil kurir status semenjak tgl okt skrng tgl okt terang buyer sy kecewa krn transaksi beli laptop lenovo g proses kirim cepat sy puas dg layan blibli com transaksi kecewa,negative
love this company because it is very help me about shoping,positive
profesional tolak order refund konsumen rugi bagus tokopedia refund langsung serah taruh saldo,negative
tangan kode otp menggangu kendala kirim barang barang tunggu kirim cepat tunda verifikasi no hp email gimana tangan email aktif no hp aktif tokopedia layan verifikasi ulang no hp email susah kode otp tingkat aman susah repot kecewa tangan dana transaksi kode otp rugi,negative
th jual tokopedia lancar rekomendasi belanja tokopedia lapak transaksi nominal tokopedia sistem iklan promopromo nya kesini bagus alam buruk transaksi jual dana langsung masuk parah alami nominal xxx xxx transaksi hasil pd tgl sampe blm tarik dana beli review resi tdk tertracking kirim foto resi surat jalan via layan sampe blm balas pesan coba hubung cust care nomor private info removed sampe x hasil hubung tgl tunggu x jam nominal dana tarik tenang nilai sampe detik blm kilas alam jual via tokopedia moga tokopedia jual ragu transaksi tokopedia,negative
mes produk blibli com buah rice cooker cosmos hp aldo rice cookernya kirim hp aldo tunggu ambil kurir hri status pengambilana kurir ubah tolong respon percaya belanja online situs mohon perhati,negative
mudah belanja belanja lapak barang beda kirim lapak dap meminimalisir ongkir,positive
kali beli tiket tiket com alam tahap sistem jalan akurat harap moga layan interaktif jalan langgan butuh bantu langsung terimakasih,positive
tampil gak bingung fiturnya manfaat yg aman,positive
sulit klo barang stok ga trus kirim barang ga ken banget deh,positive
beli celana wanita acara blibli ekstra pedas tanggal untung beli harga rp bayar via klikpay bca bayar hasil status blibli barang proses kesal tanggal cek status mesan proses chat cs blibli knp pesan proses cs blibli bilang barang confirm suplier kaget loh nyata stock barang gudang suplier cs janji usaha konfirmasi suplier besok tgl status mesan ubah chat cs blibli saudara wahyu confirm supplier permaslahannya blibli investigasi aneh usaha shopping online blibli jual barang nyata barang kesal puncak tgl status mesan proses chat vino enak hati bilang pesan investigasi sedia tunggu kerja halooooo blibli klo niat promo ekstra pedas tutup jual online barang indent tunggu niat blibli klo consumen kecewa shopping online wajib kompensasi waspada,negative
mes barang tanggal mei no pesan private info removed tanggal status masil tunggu ambil kurir walah parah bener cs tunggu jadwal pickup wtf parah bener nih yg tunggu jemput kurir jadwal pickup ecomer belah matahrimall com mesan siang alngsung proses dikirmakn merchant so fucking bad,negative
cs nya kayak gak beli tipu jual rugi tokopedia lg maraton kelar timbul lg udh lapor layan tgl juni sampe skrg gk respon jual rugi krn udh kirim barang terima beli status tokopedia on process check resi web kurir delivered beli konfirm enak barang gak sesuai ekspetasi barang yg jual pakai foto asli yg foto udh yg foto enak gk sesuai harap gk konfirmasi terima barang gk suka ya kembaliin brgnya gk gk konfirmasi tokopedia error kayak jual disudutin ya beli raja arti jual direndahin,negative
