Sentence,Label
ini alam lama  lalu saya beli notebook acer aspire v sana pilih touchscreen biasa harga beda jauh saya pilih touchscreen bayar kartu kredit kemudian pesan buka beli hadiah adik saya telah kunjung rumah orang tua temu notebook adik tsb tidak touch screen saya kecewa harga beda barang sesuai pesan malas komplain ribet bbrp beli gondok pasti rela saja karena jadi anti beli barang elektronik toko online,negative
dh blanja hp kali smuanya oke ja tuuh mulus no minus comentnya sih packing ja bungkus plastik buble doank sy ga bli sandal jepit bro hehehe lebih siih puas bgt rata nyampe barang  dh nyampe rumah,positive
bukalapak top banget dah apa butuh maju bukalapak salam sukses,positive
super lambat dalam kirim sangat sayang sekali pada banyak langgan yang pindah lain hati,negative
awal senang belanja tokopedia lancar dlm y gak tau saya transaksi dan batal tgl  nov  dgn alas dana terima udh kirim tuh duit k rek tokopedia banking sms milik suami saya kirim bank mandiri k bca tokped hrsnya bnr dunk cek jgn maen cpt tolak udh gt complain k csnya masih tetep bil transaksi no tsbt memang batal krn blm terima jika kirim suruh lampir screen shot bukti transfer sedang bukti banking sms cm sms doang dr bank mandiri sedang hp suami yg jadul gak bs screen shot tp tetep ngeyel tu minta y udh sy fotoin an tu sehpnya saking jengkel udh gt cs tokpednya bil sd masuk itu suruh pilih pesan ulang uang dibalikkim saya lbh milih kembali kapok belanja tokped udh dimintain data rek bil proses x jam dr  nov csnya bil lg proses smpai  nov  kgk ad dana masuk kirim email pd hr gak direspon saya cek tgl  nov lum ad masuk anggap amal kl gak direspon trs cukup tau aja tokopedia sudah ad nama tp layan inappropriate content removed untung cm   jg duit bs pakai bagi yg jd pelangganny hati aja telah searching jg yg digituin sm tokped emg tu awal konfirmasi lancar br jadi mikir lg dl emg lancar tapi mgkn langgan laen ad yg kena bs kayak saya berhatilah telah tgl  balas saya email lg tgl  nov udh balas tp saya ribet lg dgn ulang no rek mesan lg tu no rekening uh sy ksh nk rek suami saya krn mesan pake banking suami ak bil kn bs kirim bank tidak hari jg sampai mau alesan apalg,negative
saya beli tanggal  juli  tulis barang tsb kirim standar lokal  kerja pada tanggal  juli email barang kirim international hongkong makan  hari saya aju komplain juga tulis email live chat kali namun tanggap operator customer service batas maaf formalitas serta solusi saya tegas bahwa barang butuh lebaran salah informasi jual lazada verifikasi jual tsb informasi barang tulis saya refund tolak serta alas masuk akal tunggu pihak lazada lempar salah beli kepada anda moga hati belanja lazada karena informasi website tidak dan lazada lepas tangan tanggung jawab,negative
updatenya inappropriate content removed banget susah guna versi bagus location base advertisement ganggu saya tinggal middle east cari iklan mobil bekas jakarta nggak bisa versi enak bebas pilih lokasi jenis iklan tampil bagus kalo tetep pake versi ini kali unjung olc co id,negative
sedih sebal kecewa susah susah kembali olx versi sederhana mudah gampang kembali olx versi lama,negative
beli token pln no transaksi private info removed cuman stelah bayar hasil token kunjung fi terima  menit coba chat cs eh bilang stock cepat habis trus coba order tokopedia karna token tinggal sedikit kode token langsung masuk ga sampe  menit klo ga system  jam nya ga jual token pln buang karna nunggu refund,negative
saya jual beli yg sring tokopedia banding dgn fjb yg lain kenapa kerja mudah transparan komen yg puas banding dgn la a a situs besar tp yg beli tahu situs org tiga seller kirim nama situs sebut masalah situs barang kirim barang ori barang yg jual barang kw harga barang ori alami sebut beli charger iphone hp konslet coba toko bilang barang replika tokopedia beda dgn la a a tokopedia transparan beli langsung komunikasi dgn jual bantu retail saya dar saran harga murah situs la a a jamin barang original kirim langsung gudang milik mereka,positive
saya order barang lazada tranasfer batal lazada saya live chat dgn customer service suruh refund online kirim bukti transfer oke refund online kirim bukti transfer janji  uang kembali sudah  minggu uang kembali juga kapok beli barang lazada buat yang lain yang belum rasa mending jangan sekalikali belanja online di lazada lazada tipu kedok toko online,negative
pesan barang tgl  okt  dgn batas kirim tera tgl  okt  telah minggu tunggu update status order fitur order tracking lazada konsumen pro aktif lazada pada tgl  okt terima email keterlamabatan proses kirim dgn maks hari kerja kirim singkat cerita live chats emails telfon cs tgl  nov  diberitahukan pesan tolak kendala sistem mereka inappropriate content removed orang bayar nunggu bilang pesan tolak not to mention bayar kartu kredit break cicil kata refund limit kartu kredit entah arti dlm  kerja inappropriate content removed sayang kelas lazada inject dana alibaba service kacrut ini alam belanja lazada cukup sekian regards langgan kecewa v qi,negative
barang ordet jam tangan merk timmy queen jelas produk bahan jeans tp karet keras susah dipake pas dilipetinnya bener bener gak sesuai banget yg dijelasin zalora nya untung aja beli pas harga discount gk wothed bgt deh kecewa berat gak beli produk jam mending merek kenal sekali,negative
sangat bantu cari perlu hari ribet kesana kemari buka aplikasi buka lapak percaya,positive
matahari mall harga kualitas baik segi fahion alat butuh rumah tangga elektronik dan lain keluarga teman teman saya rekomendasi belanja matahari mall layan bagus diskon ikan puas belanja matahari mall ajak belanja matahari mall kecewa terima kasih matahari mall,positive
indonesia s new ecommerce that you can trust,positive
mantab dan cepat praktis,positive
respon bagus recomended beli baju merek,positive
cuman gue ato emang verifikasi lama udah  jam verifikasi,negative
suuuummmmpahhhhhhh sama sekali gak bisa makenya mau jual mau beli ribet tengah mati,negative
alam sekali ulang kali kali harga sesuai layan muas,positive
promo timbul masalah selesai sgt tdk muas cenderung rugi langgan saya sdh kali kecewa,negative
saya transaksi pesan tanggal  mei  pada tanggal  mei  cek online status barang kirim status kirim tunggu ambil kurir namun minggu barang kirim alias tunggu ambil kurir sudah cs tanggal  mei  jawab sama surat komplain terus logistik tiap telah cek cs barang kunjung kirim juga saya berat kirim barang makan posisi balikpapan barang kirim jakarta masalah minggu barang kirim saya batal pesan ketidakjelasan kirim tsb laku saya kecewa main,negative
lebih cepat mesan tiket,positive
prosedur beli blibli sederhana lengkap buyer ambigue percaya proses informasi detil beli estimasi barang terima sederhana isi sederhana alias canggih salute blibli,positive
web lot,negative
nomor pesan barang bayar tranfer mbanking tdk lewat  jam tunggu  minggu berita kerika pesan sdh tercancel sistem bayar yg sdh terima vipplaza data sistem imformasi mes sistem langgan posisi lemah,negative
makin saing harga,positive
barang sesuai yg tampil bukalapak tapi brberapa lapak yg respon barang yg jual,positive
belanja blibli com jarang banget mengcecewakan cuamn systemnya error contoh order product https www blibli com sapphireradeonrxgdocsinglefangraphi aneh ga kirim pilih kirim laku produk bopis big product cuman vga computer sih udah nanya in merchant cs blibli udah bikin ticket casemgmt cuman update,positive
proses kirim barang cepat aman khawatir,positive
mudah percaya,positive
di app jelas tulis free cancel refund pesan hotel refund uang masuk bener kecewa traveloka free cancel tera situ konsumen tipu,negative
tampil simpel mudah banyak pilih barang mudah transaksi yg berdasarkn alam sndiri brbelanja bukalapak aman dana buyer seller cs yg fast respon dlm tangan komplain info transaksi always be the best bukalapak,positive
very confusing as the website does not ask you for your passeport details before nor after the payment,negative
hati hati belanja barang ngak asli complain putar putar alibi ngak bertangung kirim jual kirim bukti bukti kalo barang mereka terima barang nya saya tukar bilang barang cuman  ngak lagi hati hati belanja,negative
refund tgl  september  flight tgl  oktober  kembali menayakan lwat email customer care traveloka jawab belit belit alasanya tindaklanjuti maskapai travel agent layan sangat kecewa kali kali tidak sekali yang pakai tolong hati,negative
kirim cepat,positive
kenapa lion consumsi pesa wat sriwi jaya sedan harga ticket beda layan nya,positive
belanja bukalapak untung nya banyak bukti aman percaya,positive
muslimarket belanja online lengkap butuh muslimah jangkau kualitas mutu harga jangkau layan baik cocok jadi situs belanja online baik tampil list barang tarik customer bingung pilih tahan kerja muslimarket tingkat kualitas customer jadi muslimarket baik,positive
mesan iphone s plus dgn no order private info removed tanggal  desember sampai status ambil kurir jadi hadiah ini review was was mohon ybs ditindaklanjuti karena langgan yg beli harga barang yg khawatir status mesan smp stuck sini terima kasih,negative
alam beli bra kali besar tur coba saja ini alam buruk rugi uang bole tukar,positive
maksud hati beli produk hemat biss cicil bayar denda lambat karna bl langsung konversi cicil  ujungnya bayar full denda,negative
saya giur diskon  order jam tangan merk sa  april  order  april  packing rapi buka barang cacat jam atur mesin jam tangan jam tangan normal lazada laku beli barang cacat,negative
good,positive
awal pesan tiket pesawat tiket com bayar dg bca klik pay saldo udah potong saat situs toko dr bca klik pay tdk mesan jelas sy lgs tranfer sy tlp cs nya saran kirim bukti tranfer telah sy kirim bukti tranfer via email tdk respon sy tlp cs alhasil cek suruh tunggu sabar tunggu krn cek kait sampe tdk pasti situs gede layan buruk sgt kcewa beli tiket cok tdk beli situs ini,negative
tepat sesuai,positive
komplain traveloka tanggap kait dg error aplikasi,negative
sdh tahan,positive
sip,positive
kami seller lazada tipu capai juta lebih kami utk janji promo septdes  bebas dr shipment fee telah lama pada februari deposit potong dr account alas sku eligible padahal marketing sku turun harga lazada tipu makan dr uang seller pantesan setiao thn  omset nyata dr tipu customer seller,negative
dana hold dgn alas langgar syarat tentu sy tdk langgar resi asli kapok jual tokopedia,negative
sangat bagus,positive
status pesan  gk ubah proses trus x telpon c s gak ubah lama pokok toko onlen sbelah langsung kirim status pesan ubah mending lazada kmn dah,negative
ok akses mudah cepat,positive
mantap,positive
matahari is the best rang matahari cahaya,positive
mudah buyer belanja online tidak belanja walaupun bantu billy care cepat kilat,positive
muslim market layan bagus kirim cepat khualitas bagus,positive
sudah kirim bilang kirim  depan tau dah gimna klau udah  hari belanja pake lazada udah begini malesin payah banget lazada,negative
sudh banget blanja zalora hasil oke barang g pake lelet entah kirim barang luar biasa lelet status kirim tanggal   juni  trus sampe skrg dah tgl  juli barang blom muncul juga masalah tahu krn pake jasa kirim tuh redb x karena  paket yg sya order  paket dah selamat itu order blakangan cek ricek pake jasa firstlogist c ampuuun dah ni zaloraa ke  paket hadiah lebaran keluarga kalo barang kagak pas dah mudik gimana udah capek komplen zalora tp responnya gitu aja g da tindak lanjutnyaa cek resi kirim sampe airport jkt aja gmn tuh barang sampe mana redb x ngirim barang dgn jarak  km dri kantor cabang medan jkt ma surabaya trus dah sya makassar dipaketin dgn jasa redb x yah,negative
saya kesal kenapa status kirim proses dan resi masalah beli gadget,negative
beli zefone  kasih zefone  saat direturn lama  minggu tidak kembali saat dihub i cs nya cuma bisa cak cek cak cek pala nya cs atau birokrasi yang cek busukk busukk busukkkkkk tolong donk media indonesia ikut serta dalam tanggap kondisi ini biar tidak tambah korban akan busuk lazada,negative
puas layan proses kirim oke tolong hapus biaya pengirimanya biar sering belanja mataharimall com beban biaya kirim,positive
good respons for customer service and solveable,positive
harga ajaib mark up banget trs discount banget ujungnya aja dg toko belah,negative
very good service quick response good responsibility when i have complained about product and good quality control about the products in their store very recommended,positive
lengkap pilih aman promo moga sukses,positive
kecewa krn sewa mobil helpdesk sulit hubung mohon solusi,negative
saya kemarin terima barang beli tapi ukur xs barang ada ukur l padahal detail produk ukur xs s m saja karena butuh ukur xs mohon bantu,negative
hi hendra your order  has been placed on     via dokuinstallment you will be updated with another email shortly when the items are shipped lazada lazada app hi hendra terima kasih belanja kami kami informasi pesan anda nomor order  sukses terima moga anda senang belanja lazada co id yang detik barang terima bolak telpon terima yg terima ttd ada nomor resi ga ada mohon penuh janji kalian costumer biar tunggu yg gak,negative
layan jual tingkat,negative
free shoping,positive
kali order vipplaza waswas ngasi rating jelek pas nyoba buruk yg orang packing barang bagus harga murah ntar nyoba order kalo discount gilaan d nb kemaren sen sepatu keluarga p jawa nyata minimal order rp   biar free ongkir lumayan berat,positive
not bad,negative
x beli hp curiga harga murah cek web apple barng sdh pakai te registrasi salah sih giur harga murah barang jenis hp tablet sbgian bekas refurb sayang perusahaaan tdk memverivikasi seller nya main taruh aja ini beratny indonesia tdak yg lindung konsumen,negative
belanja matahari mall gak rugi barang nya bagus kualitas kirim nya jg cpt pokok gak nyesel brooo,positive
saya beli barang kartu merk ormano aluminium barang sih cepat bayar dgn cod tp pas buka kemas sobek barang cacat rusak saya curiga jangan barang yg sya beli bekas orang pakai please lazada selektif lg pilih dan detik say kapok belanja lg di lazada,negative
hanya kurang mohon fitur bayar cc tingkat fiturnya aga responsif untk fitur aman,positive
pertama kali belanja blibli konfirmasi bayar butuh lama barang kirim cepat waktu notifikasi lengkap account email sms bakal belanja lagi,positive
ikan yg baik beli,positive
joss harga tiket com bawah pasar recommended,positive
belanja minum botol blibli com takut karena packingnya aman,positive
overall bagus sih kadang miskom barang aplikasi toko lapak,positive
kecewa banget sama blibli com udah satu minggu aju return barang karena iphone yg beli nyata charger dan headsetnya tidak fungsi tapi sampai sekarang udah hampir minggu gakada tanggap kabar lagi gak papa deh kasi acc gak ori at least bisa guna dengan baik lha ini baru hari udah gbisa ngecharge percuma dong bli hp sedih banget,negative
dengan tampil sistem yg baru olx buruk lagi gambar yg besar makan bandwith sistem lacak lokasi yg batas beli cari barang,negative
tgl  mei  terima barang helm dg nomor order  pesan tanggal  april  tunggu sekian harap barang pesan sesuai tawar unisex adult micro bicycle ride mountain road bike cycling safety carbon cycle helmets red intl harga   supplier daydayup china eh buka helm kirim helm murah sesuai tawar helm yg kirim banding allieexpress harga   tulis konfirmasi komplen lazada tinggal pakai ribet komplen lazada oh lazada tawar gambar pesan bayar tinggal kirim sesuai pesan manipulasi jujur kecewa,negative
great company with high potential employee,positive
it easier to find items and needs that i need at a cheaper price and reliable,positive
mudah beli bayar,positive
lama sya belanja zalora layan muas barang cpt sampai pesan sore besok siang barang pkknya the best deh bwt zalora,positive
gw beli hp  jt udh tgl  juni standar kirim  juli  barang sampe sampe live chat lazada nya beda tobat gw beli lazada,negative
akses  harga potong poin login,negative
online shoppping langsung ngetrend lho,positive
proses cepat aman mudah hak jadi bukalapak baik,positive
order no  batal lazada proses yg mutu cs aju refund ok urus telah  kunjung pasti status dana kembali lazada tiba esok email status pesan batal minta konsumen lol refund voucher voucher duit yg tahan lazada paksa voucher usaha tipu konsumen curi duit konsumen malu lazashit indonesia,negative
beli produk xiomi redmi note  white ram  gb rom gb nomor order private info removed sandisk ultra micro sdhc memory card gb  mbps class  nomor order private info removed h  barang kirim status tunggu ambil kurir ambil kurir cs  kali harap tunggu tanggal  desember kota sih pelopor e commerce konsep mall indonesia layan banding situs mohon pasti,negative
puas banget belanja blibli,positive
bagus bantu jual jd mudah beli yg praktis,positive
ini alam belanja online pada  januari  kemarin beli power bank situs belanja online bl ja seller dream c y telah  proses powerbank kirim namun kecewa barang yg terima rusak kmdian sepakat seller ketika kirim brg trsbt seller seller jg lgsg kirim brg yg baru namun stlh kembali brg trsbt seller d terima seller tp seller tdk kirim brg yg baru stlh tunggu bbrp hri pin pd customer service sblmnya pernh coba email seller tp tdk prnh d balas untungny bntuan dr customer bla ja uang kembali tp kecewa dgn seller yg tidk bertgg tdk prnh maaf ini ajar,negative
order jam tangan fossil tgl  juni juli cepeet bangeettt tinggal tunggu tagihannyaaa krn sy cc m,positive
kirim barang packing barang pecah belah spt blender sangat inappropriate content removed sampai rmh pecah dan salah merk,negative
kali beli blibli com liat review costumer web ini keluh atas baik proses lama tidak tepat waktu barang sampai atas refund uang beri voucher proses langsung terima keluh customer sih beli produk no pesan private info removed estimasi kirim  jan  to  jan  status mesan tunggu ambil kurir barang tunggu blibli cari barang sama kurir itu beli online kali coba beli kali kecewa lama live chat sulit ribet kali live chat wanda putus bonita putus kantor desa susah sinyal sinyal baik saja full putus live chat nyanya langsung langsung tulis sini jelas tulis sini pegawai sedikit web online shop sedikit proses sekali tolong jelas,negative
dari ken tes produk lazada yg konon jamin barang asli ori sy coba pesan bh jam tangan merk swiss army no order  tp barang  ko jd ragu yah produk beda barang merk yg beli garansi resmi toko resmi swiss army kualitas slogan aneh thanks lazada kynya pikir matengmateng deh belanja sini,negative
dari pakai tiket com pembayaranya simple percaya thanks tiket com,positive
tokopedia hack jadi alami jadi transaksi beli saldo in app tokopedia walaupun kecil   total saldo   tokopedia aman bagaimana saldo in app angka sebut,negative
tiket com is mandatory app on my smartphones fast simple and cheap cs are very helpful you can count on them,positive
saya suka karna barang lengkap bayar buanyaaaak metode gojek,positive
the best interface for market place,positive
yth admin sy konsumen blibli rencana mes blackbery gemini  hp kondisi baru,negative
mantap bayar sblm jam  langsung sampe sore janji dah poko,positive
theklek cemplung kalen timbang golek aluwung balen he he sudah gak telolet lagi,positive
i have ordered lactamil on  jan  and there is no any update until now  jan  contact customer service few time has not helping,negative
respons layan proses jual beli mataharimall milik respons layan yg cepat tanggap hal tingkat percaya utk beli barang mataharimall selain itu mataharimall milik barang agam promo tarik tampil web aplikasi tarik mataharimall belanja nyaman aman muas,positive
sangat bantu cari barang butuh saya utama buku ajar stocknya limpah harga relatif murah lebih ecommerce sistem bayar mana uang dr consumen hold rekening bukalapak tidak lngsung terus lapak sblm barang tangan beli pelapak yg bukalapak percaya pokok manteb deh,positive
awal liat iklan salah tv swasta tarik cicil bulan tawar coba kecewa blibli com order kartu kredit bca minggu  mei  barang pesan blm sampai status order cek resi jne cek jne co id temu resi sebut salah ecek broser google blibli com pas cek kecewa klo kapok beli barang diblibli com,positive
sangat manfaat,positive
order lazada tanggal  oktober  tanggal  oktober  terima barang suah lewat batas kirim komplain lazada via phone live chat hasil nihil tunggu tunggu order itu moga lazada bangkrut,negative
siapa salah jual beli anggota gold komplain direspon  hari tp tokopedia tekan tombol bantu  hari   hari sistem edan padahal bukti lengkap baik foto video mampus moga cepat hancur,negative
mudah tarik pilih transaksi aman,positive
satisfaction servive,positive
aplikasi sanagt bagus maju terus excellent,positive
untuk seller gabung lazada harap pikir  kali karena free ongkir laku customer anda tanggung selisih ongkos kirim beli beli barang zona sama jual daerah jawa timur beli jawa timur seller menanggun ongkirnya bawah  kg gimana saing harga beban ongkos kirim tanggung seller belum lazada memunggut komisi minimal  komisi sesuai daftar komisi pungut lazada tambah ppn  dan nama payment fee biaya bayar customer beban seller belum proses bayar supplier cepat  kerja lapor akun kita lama approved barang submit web lazada barang submit tolak akhir jual potong rp   deposit sih fair saya maaf menjelekjelkkan lazada alam pribadi seller,negative
tiada dua,positive
saya beli earphones apple jamin barang  asli saya beli  buah harga murah barang imitasi semua saya komplain refund ngak repot saya pikir kena sial saja tanggal  january pesan laptop hp terima tanggal  january cek speaker nya fungsi baik telepon lazada anjur kembali proses refund barang terima lazada tanggal  january uang kembali kalau telpon template cs uang kembali lama lazada web belanja online utama andal nyata layan lazada sungguh kecewa lazada buat policy untuk refund dalam    hari yang tidak mereka tepat sndiri,negative
saya x alami jadi ini saya transfer barang ongkos kirim barang via gojek tapi barang sampai gojek bayar sehingga rugi bayar x ongkos bagaimana bukalapak,negative
tampil menu bingung,negative
layan cepat harga saing,positive
blibli pokok mantap deh nggak ragu belanja diblibli,positive
saya tiket com   lama dan puas layan tiket com semua menu fitur mudah guna ini mula yang oke metode bayar berfariasi tidak situr harus kartu kredit namun ganggu aplikasi tiket com selalu daftar pesan sehingga sulit jadwal beli mohon tiket com baik,positive
udah barang ga ada dana sunat pula udah gitu refund dana nyampe bulan marketplace preman cyber,negative
bukalapak situs belanja online baik,positive
saya puluh kali belanja toped kecewa pernah kali transaksi batal stock habis uang kirim otomatis masuk saldo tokopedia dar saran belanja cek reputasi jual baca atutan toko seringkali beda lain namun kecewa lazada coba  kali belanja salah kirim barang kata belanja nggak ribet retur barang ribet akhir kapok belanja lazada mending tokopedia saja,positive
sukses slalu,positive
transaksi di buka lapak tidak sulit yang di bayang bisa cari harga murah dari barang yang sama ada jamin uang kembali  jika transaksi gagal keren bgt,positive
they have hrs customer service to handle your purchase problems,positive
joss,positive
mahal barang,negative
baru curang usaha besar bukan nilai yg bohong dua invoice salah kirim barang sepakat refund jual enak tokopedia interupsi potong uang saya mau aman curi hati bikin tentu promo kalau ribut lapor lindung konsumen kena baca atur kalian cukup urus ama online shop model gin,negative
the best quality of the all product,positive
seperti bunuh orang lg ajar usaha dagang online,negative
the service was verry good,positive
semua barang yg jual kwalitasnya banget ane puas banget ame layan,positive
alam beli barang blibli com kecewa kirim barang lama saya beli kamera nomor order  blibli tanggal  agustus  promo telah bayar tunggu  barang kirim pernah toko tanggal  ambil kurir tp blm kirim tanya blibli tanggal  ambil kurir tp blm kirim juga padahal jarak rumah toko merchant  menit saya ambil langsung toko boleh kamera bawa acara wisuda adik lg saya rekomendasi blibli com layan baik alam belanja online buruk rasa,negative
saya senang mudah beli tiket kereta hanya kode promo mya gak beli tiket kereta trus hotel mahal banding lapak website lain thank u,positive
belanja blibli kirim barang lumayan cepat pagi order sore resi tinggal tunggu  barang rumah packing aman rapi,positive
beli  produk udah bayar lunas terima produk kemas paket tulis  produk parah status pesan barang terima semua yang produk satu terima siapa jin,negative
saya pesan barang  kali blibli com pesan  hari tp pesan  no order  tanggal bayar  juli   agustus sampai beberapa kali email live chat laku akhrnya tanggal  agustus  blibli kirim email barang kirim serta nomor resi tp cek nomor resi daftar status order account blibli ubah tunggu ambil kurir cukup kecewa alam ini,negative
pokok nya mantaf deh aman kendali,positive
versi mudah d yg agak rumit susah,negative
saya beli hp lg g pro   april barang paket box pengiriaman lapor langsung jasa kurir first logistics tolong insiden selesai konsumen kecewa tolong hubung first logistics belm paket lapor paket rusak alam hp nya saya harap blibli bisa tanggung jawab,negative
good,negative
sen redmi  kali harga promosi barang bagus kirim lumayan cepat recommended kalo promo ken beli deh,positive
suami beli iphone  gb blibli com juni kemarin sbg kejut saya stlh pakai wkt bulan tiba wifi nyala mati hp mereset nyala kembali reset factory setting itune jg bantu stlh hubung cs bbrp kali akhir saran kirim blibli sampai ini hp pegang merchant bulan kabar blibli telepon tidak resolusi pemberitahuan brp tunggu pakai dlm bulan servis bulan harga barang murah kejut pahit sangat kecewa saya harap ganti unit cepat,negative
refund dana lambat ribet return barang kembali dana susah sekali,negative
mesan tiket langkah mudah cepat proses serta murah harga,positive
maksut untung mes barang lazada,negative
mataharimall is good online shop because they provide almost everything,positive
order udah estimasi yg bikin kecewa komplain csnya beda cs a bilang proses emas cs b antri kirim cs c proses emas gitu terus kemarin udah lega antri kirim barusan nanya via live chat telepon proses emas ya tuhan bilang sih iya maksimal proses nyata sampe order sy kaya jalan tempat nggak lagi deh belanja orami kalo promo tarik pengirimannyaa bener nguji sabar,negative
traveloka mudah pergi kota pulau awal searching aja google tiket pesawat murah traveloka nongol halaman satu klik deh webnya nyata websitenya eye catching user friendly coba beli tiket sistem cepat mudah ga pake ribet bebas biaya transaksi pula lalu coba hubung customer servicenya facebook twitter responnya cepat pokok layan muas deh lagi harga jangkau kalo kota pasti beli tiket traveloka keep up the good job,positive
easy buy and trusted,positive
barang sedia bl harga variatif baiknyaadalah kendala verivikasi bayar slow respon pengaruh trust calon buyer saya dropship alam,positive
silah gan liat postingan d blog kuhttp talithael blogspot co id   hatihatibelanjadisituslazad males nulis lebar saking kecewa ama lazada,negative
abis,negative
love the free ongkir love the discount best price,positive
awal emang ragu sih belanja zalora sengaja belanja murah dulu asli  sampe ngga ngecewain so far lov lov zaloraa,positive
usah bukalapak cepat transaksi gampang jual beli barang nya murah,positive
makin mantabss moga mantabs lg depan jd number one dunia market place,positive
saya bayar serta bukti transfer via atm bni konfirmasi bayar proses batal uang kembali komplain layan guna tokopedia proses x  jam  aja tanggap,negative
saya sen sapatu uk  tapi kecil bagaimana ganti,negative
service excelent,positive
so many products with affordable price good service and fast delivery,positive
beli thermopot cmos brg terima gak kartu garansi  minggu pake brg rusak balikin sampe skrg dana refund blom transfer proses finance  minggu jelas kapok belanja blibli com,negative
bulan order kali tiket kereta bayar internet banking kartu kredit mudah cepat dalam singkat validasi bayar selesai no booking ticket banyak promosi diskon lando,positive
tepat cepat percaya,positive
best indonesia shoping store and now going for online market place,positive
aplikasi bagus metode bayar mudah tidak transfer via bank fiturnya banyak tempat trusted seller,positive
harga kompetitif bayar mudah gak konfirmasi otomatis terdeksi pilih bayar transakasi jamin aman,positive
ini olx bigo jarak dekat baru kacau aplikasi yg baru kembali simple orang ngerti,negative
sudah  belanja online channel coba ol shp kali super duper kecewa tanggal  september  order barang zalora nomer order  langsung bayar harap barang cepat tanggal email konfirmasi zalora kalo barang kirim tracking code  di email konfirmasi kirim jakarta butuh  hari sampai ke barang beli telpon zalora cs cs bantu cepat kirim kalo barang  konfirmasi bayar sudah kesel informasi belum it s oke mas sabar di ke telpon cs menayakan status kirim barang dr ol shop yg area jakarta kirim  hari cs kalo barang bal kota mana tinggal nomer telpon first logistic bal telpon nomer hubung hari  telpon first logistic jakarta kecewa muncul dasar jelas cs first logistic terima kirim barang zalora tracking code  huuufftt sabar hilang right after email konfirmasi first logistic langsung telpon zalora cs telpon laki nyak nomer order sebut nomer order hold telpon ecek status mesan tau dadak sambung putus makin murka buat saya telpon kali angkat cs perempuan telah kece bilang barang first logistic coba kalo telpon first logistic sana barang tracking code zalora tapi perempuan in ngeyel bilang barang first logistic over and over omg mar tahan saya refund detail refund request tutup telpon mas bicara seperti layan zalora peresaingan digital marketing,negative
i made my reservation and with a couple of minutes i received my ticket great,positive
pesan jumat pake kirim cepat nambah rebu biar sabtu barang udah sampe eh tau senin kirim huft aja,negative
tgl  sy mes  item no order  estimasi kirim tulis tgl  oct tp yg bikin sy kecewa  item ocu care welness yg sampe skrg blm dikirim jg  oct udh mkn  minggu sy udh chat  x dgn cs nya tp jawab aja cm minta maaf ketidaknyamanan terus merchant logistik bener kecewa sy kendala dmn sampe brg ga dikirim blm update sampe  sy komplain ga update brarti ga follow up sy kabar jg kbrnya sy jg sampe malas nanyain trus hrsnya blibli komplain merchantnya langsung dong skrg sy refund makan  hari ga tau tau deh  nya dr kpn capek deh ga tau bener ngga nya alam yg buruk belanja blibli,negative
the best price good quality and best delivery,positive
saya belnja toko online belah adem aj tokopedia bikin kesel saya beli barang barang komplain rusak sya kirim toko nya tpi toko nya alas mlah takut ksalahan beli kata barang dtang buka trus coba hasil nya rusak ap salah beli saya coba resolusi tokopedia alas nya banyak suruh nunggu parah nih tokopedia sharusnya komplain suruh nunggu lagi mulai suka belnja toko online tetangga cepat tanggap kalo kmplain dri beli,negative
bandar on line depan tahu baru katagorinya dunia on line  tahn bagus temu beli jual bank kurir banyak produk dagang bangkit baik kurang,positive
pesan tgl  april tgl sdh medan si kurir jne sdh al amat kirim ttpsampai dgn tgl  mei barang blom tiba alas ahhhh sebal,negative
pesan sesuai konsumen,positive
pertama transaksi gak pake kirim gak bisa pake ongkos kirim maklum paham dua dana konfirmasi buyer tarik nunggu proses review toped rugi jual dana ngendap gak dipake produksi tiga proses hubung cs via telp susah online via chat bom ketemu cara jelas hindar komplain banyak d simpul mohon timbang penting jual juga moga jadi baik,negative
aman percaya akurat cepat,positive
harga sahabat,positive
harga kalah saing,negative
baik layan transaksi konfirmasi langsung via telp tidak baik telp angkat,positive
easy and safety shopping ways,positive
saat bayar atm bca masalah x telpon customer servicenya tanya jika bekerjasama dg bca masalah henti,negative
saya order pampers tgl  februari  dgn no pesan blb bayar dgn transfer virtual account mandiri yg sama sampe dr tgl  februari  status kirim paket kirim blibli nex bagaimana blibli nasib pesan saya kenapa barang sampai saya telp cs suruh tunggu sampe tgl  februari  terlalu lambat proses beli barang tangan konsumen tolong tanggap blibli thanks,negative
mataharimall toko online besar ini,positive
salah satu on line shop yang responsif percaya sangat andal oleh custumer two thumb up bl mania,positive
udah uninstalled lazadut kemarin gara  pop up spin dapet iphone  preet banyak yg tipu rupa gak pakai delete aka uninstalled,negative
belanja lazada main judi untung untung kagum lazada kecewa barang pesan alarm anti maling rusak parah pakai sekali belanja lazada mikir mikir dulu beli jual media interaksi,negative
tgl  juni  pesan sport action camera wi fi respon lazada nasib barang pesan ini keburu lebaran mohon pencerahanya admin,negative
blom nyoba no coment,negative
beli hp polytron posh  blibli tgl  peb  merchan langsung blibli sampai tgl  peb blm pasti barang kirim padahal blm beli lazada tokopedia bukalapak bhineka oc sayonara blibli maaf sy tdk beli dr,negative
